Time,currencyservice,shippingservice,frontend,emailservice,adservice,cartservice,productcatalogservice,checkoutservice,paymentservice,recommendationservice,Total
2020-12-15 22:52:36,3.677197245848522,1.7545454545454549,191.54141592716343,3.787878787878788,2.7137870855148343,7.478768577494693,1.4282832511641623,193.75,3.0851063829787235,97.46376811594206,506.6807508285307
2020-12-15 22:52:37,3.677197245848522,2.119617224880382,191.54141592716343,3.787878787878788,2.7137870855148343,7.478768577494693,1.4345919386634107,193.75,3.0851063829787235,97.46376811594206,507.0521312863649
2020-12-15 22:52:38,3.677197245848522,2.119617224880382,191.54141592716343,3.787878787878788,2.7137870855148343,7.478768577494693,1.4345919386634107,193.75,3.0851063829787235,97.46376811594206,507.0521312863649
2020-12-15 22:52:39,3.677197245848522,2.119617224880382,199.7543374863976,3.787878787878788,2.7137870855148343,7.478768577494693,1.4345919386634107,193.75,3.0851063829787235,97.46376811594206,515.2650528455989
2020-12-15 22:52:40,3.677197245848522,2.119617224880382,199.6311914245203,3.787878787878788,2.7137870855148343,7.478768577494693,1.4345919386634107,193.75,3.0851063829787235,97.46376811594206,515.1419067837219
2020-12-15 22:52:41,3.677197245848522,2.119617224880382,199.6311914245203,3.787878787878788,2.7137870855148343,7.478768577494693,1.4345919386634107,193.75,3.0851063829787235,97.46376811594206,515.1419067837219
2020-12-15 22:52:42,3.677197245848522,2.119617224880382,199.6311914245203,3.787878787878788,2.7137870855148343,7.478768577494693,1.4345919386634107,193.75,3.0851063829787235,97.46376811594206,515.1419067837219
2020-12-15 22:52:43,3.677197245848522,2.119617224880382,199.6311914245203,3.787878787878788,2.7137870855148343,7.478768577494693,1.5733015318226269,193.75,3.0851063829787235,97.46376811594206,515.280616376881
2020-12-15 22:52:44,3.677197245848522,2.119617224880382,205.23109044982237,3.787878787878788,2.7137870855148343,7.478768577494693,1.5733015318226269,193.75,3.0851063829787235,97.46376811594206,520.8805154021828
2020-12-15 22:52:45,3.677197245848522,2.119617224880382,206.91713652462536,3.787878787878788,2.3987975951903806,7.478768577494693,1.5733015318226269,193.75,3.7407407407407414,138.86861313868616,564.3120513671678
2020-12-15 22:52:46,3.677197245848522,2.119617224880382,206.91713652462536,3.787878787878788,2.3987975951903806,7.478768577494693,1.5733015318226269,193.75,3.7407407407407414,138.86861313868616,564.3120513671678
2020-12-15 22:52:47,3.677197245848522,2.119617224880382,206.91713652462536,3.787878787878788,2.3987975951903806,7.478768577494693,1.626594960347327,193.75,3.7407407407407414,138.86861313868616,564.3653447956924
