Time,shippingservice,currencyservice,productcatalogservice,checkoutservice,emailservice,adservice,cartservice,paymentservice,recommendationservice,frontend,Total
2020-12-13 19:04:06,0.4411764705882353,2.401825480579155,0.4541336558103845,183.3333333333333,3.0,2.347826086956521,4.5233644859813085,2.2,9.36046511627907,77.25393577299255,285.31606040252046
2020-12-13 19:04:07,0.4411764705882353,2.401825480579155,0.4541336558103845,183.3333333333333,3.0,2.347826086956521,4.5233644859813085,2.2,9.36046511627907,77.25393577299255,285.31606040252046
2020-12-13 19:04:08,2.295774647887324,2.4413621614135854,0.4688607250922862,183.3333333333333,3.0,2.347826086956521,4.5233644859813085,2.2,9.36046511627907,82.88306535885941,292.8540519158028
2020-12-13 19:04:09,2.295774647887324,2.4268677777007013,0.4663815251168668,183.3333333333333,3.0,2.347826086956521,4.5233644859813085,2.2,9.36046511627907,82.88306535885941,292.83707833211446
2020-12-13 19:04:10,2.295774647887324,2.412998490361725,0.4655819806759875,183.3333333333333,3.0,2.347826086956521,4.5233644859813085,2.2,9.36046511627907,82.88306535885941,292.82240950033463
2020-12-13 19:04:11,2.295774647887324,2.4315269354313034,0.4600487155507802,183.3333333333333,3.0,2.347826086956521,4.5233644859813085,2.2,9.36046511627907,82.88306535885941,292.835404680279
2020-12-13 19:04:12,2.295774647887324,2.4315269354313034,0.4600487155507802,183.3333333333333,3.0,2.347826086956521,4.5233644859813085,2.2,9.36046511627907,82.88306535885941,292.835404680279
2020-12-13 19:04:13,2.295774647887324,2.441834119213288,0.4699149124696873,183.3333333333333,3.0,2.347826086956521,4.5233644859813085,2.2,9.36046511627907,82.88306535885941,292.8555780609799
2020-12-13 19:04:14,2.295774647887324,2.441834119213288,0.4681083919385043,183.3333333333333,3.0,2.347826086956521,4.109433962264149,2.2,9.36046511627907,82.88306535885941,292.43984101673163
2020-12-13 19:04:15,2.295774647887324,2.344315133824251,0.4763452847006997,88.88888888888891,3.0,2.347826086956521,4.109433962264149,2.6666666666666665,9.36046511627907,82.88306535885941,198.37278114632701
2020-12-13 19:04:16,2.295774647887324,2.345088571618158,0.4809545163164304,88.88888888888891,3.0,2.347826086956521,4.109433962264149,2.6666666666666665,9.36046511627907,83.02766489948598,198.52276335636319
2020-12-13 19:04:17,2.295774647887324,2.258624619273065,0.4816344244138918,88.88888888888891,3.0,2.347826086956521,4.109433962264149,2.6666666666666665,9.36046511627907,83.02766489948598,198.4369793121156
2020-12-13 19:04:18,2.295774647887324,2.233316273024432,0.4793469597510824,88.88888888888891,3.0,2.347826086956521,4.109433962264149,2.6666666666666665,9.36046511627907,82.72745234225094,198.10917094396905
2020-12-13 19:04:19,2.295774647887324,2.233316273024432,0.4718807954627921,88.88888888888891,3.0,2.347826086956521,4.109433962264149,2.6666666666666665,9.36046511627907,83.55862497767343,198.93287741510326
2020-12-13 19:04:20,2.295774647887324,2.233316273024432,0.4718807954627921,88.88888888888891,3.0,2.347826086956521,4.109433962264149,2.6666666666666665,9.36046511627907,83.55862497767343,198.93287741510326
2020-12-13 19:04:21,2.295774647887324,2.2222022980147025,0.4718807954627921,88.88888888888891,3.0,2.6050955414012744,4.109433962264149,2.6666666666666665,8.241525423728813,83.55862497767343,198.060093201988
2020-12-13 19:04:22,2.295774647887324,2.2222022980147025,0.4718807954627921,88.88888888888891,3.0,2.6050955414012744,4.109433962264149,2.6666666666666665,8.241525423728813,83.55862497767343,198.060093201988
2020-12-13 19:04:23,1.7945205479452049,2.2154357877041013,0.4721716187101037,88.88888888888891,3.0,2.6050955414012744,4.109433962264149,2.6666666666666665,8.241525423728813,68.3774672163645,182.3712056536737
2020-12-13 19:04:24,1.7945205479452049,2.170487299633081,0.4740548157016562,88.88888888888891,3.0,2.6050955414012744,4.109433962264149,2.6666666666666665,8.241525423728813,68.3774672163645,182.3281403625943
2020-12-13 19:04:25,1.7945205479452049,2.2063670061618232,0.4755201175303654,88.88888888888891,3.25,2.6050955414012744,4.109433962264149,2.6666666666666665,8.241525423728813,68.3774672163645,182.6154853709517
2020-12-13 19:04:26,1.7945205479452049,2.1672378879693555,0.4754550438774464,88.88888888888891,3.25,2.6050955414012744,4.109433962264149,2.6666666666666665,8.241525423728813,68.3774672163645,182.57629117910633
2020-12-13 19:04:27,1.7945205479452049,2.1672378879693555,0.4754550438774464,88.88888888888891,3.25,2.6050955414012744,4.109433962264149,2.6666666666666665,8.241525423728813,68.3774672163645,182.57629117910633
2020-12-13 19:04:28,1.7945205479452049,2.122571065601565,0.4729813617059721,88.88888888888891,3.25,2.6050955414012744,4.109433962264149,2.6666666666666665,8.241525423728813,68.3774672163645,182.529150674567
2020-12-13 19:04:29,1.7945205479452049,2.122571065601565,0.4731670778505792,88.88888888888891,3.25,2.6050955414012744,3.936802973977695,2.6666666666666665,8.241525423728813,68.3774672163645,182.3567054024252
2020-12-13 19:04:30,1.7945205479452049,2.2018247797044705,0.471159448479121,87.5,3.25,2.6050955414012744,3.936802973977695,2.5,8.241525423728813,68.3774672163645,180.8783959316011
2020-12-13 19:04:31,1.7945205479452049,2.201358279655216,0.4721034534499568,87.5,3.25,2.6050955414012744,3.936802973977695,2.5,8.241525423728813,68.46404709015505,180.9654533103132
2020-12-13 19:04:32,1.7945205479452049,2.1828534966192623,0.4683329509005565,87.5,3.25,2.6050955414012744,3.936802973977695,2.5,8.241525423728813,68.46404709015505,180.94317802472787
2020-12-13 19:04:33,1.7945205479452049,2.1668449715810736,0.4690332335674046,87.5,3.25,2.6050955414012744,3.936802973977695,2.5,8.241525423728813,68.74997259317661,181.21379528537813
2020-12-13 19:04:34,1.7945205479452049,2.1668449715810736,0.4675669482171832,87.5,3.25,2.6050955414012744,3.936802973977695,2.5,8.241525423728813,68.37743929809977,180.83979570495097
