Time,paymentservice,adservice,emailservice,productcatalogservice,shippingservice,frontend,currencyservice,cartservice,recommendationservice,checkoutservice,Total
2020-12-18 11:08:05,2.631578947368421,2.953398058252427,3.0930232558139537,0.4571569016021261,1.7416666666666667,70.52097779439654,2.5273522975929983,4.5654596100278555,6.908225909615284,93.05555555555556,188.45439499689184
2020-12-18 11:08:06,2.631578947368421,2.953398058252427,3.0930232558139537,0.4571569016021261,1.7416666666666667,70.52097779439654,2.5273522975929983,4.5654596100278555,6.908225909615284,93.05555555555556,188.45439499689184
2020-12-18 11:08:07,2.631578947368421,2.953398058252427,3.0930232558139537,0.4571569016021261,1.7416666666666667,71.18917208665167,2.5273522975929983,4.5654596100278555,6.908225909615284,93.05555555555556,189.12258928914693
2020-12-18 11:08:08,2.631578947368421,2.953398058252427,3.0930232558139537,0.4571569016021261,1.7416666666666667,71.18917208665167,2.5273522975929983,4.5654596100278555,7.146240903014068,93.05555555555556,189.3606042825457
2020-12-18 11:08:09,2.631578947368421,2.953398058252427,3.0476190476190483,0.4571569016021261,1.7416666666666667,71.29636728339193,2.5273522975929983,4.5654596100278555,7.146240903014068,93.05555555555556,189.42239527109103
2020-12-18 11:08:10,2.631578947368421,2.953398058252427,3.0476190476190483,0.4571569016021261,1.7416666666666667,71.14999186753288,2.5273522975929983,4.5654596100278555,7.146240903014068,93.05555555555556,189.27601985523202
2020-12-18 11:08:11,2.631578947368421,2.953398058252427,3.0476190476190483,0.4416588137621376,1.7416666666666667,70.78959430440496,2.5273522975929983,4.5654596100278555,7.146240903014068,93.05555555555556,188.9001242042641
2020-12-18 11:08:12,2.631578947368421,2.953398058252427,3.0476190476190483,0.4416588137621376,1.7416666666666667,70.78959430440496,2.5273522975929983,4.5654596100278555,7.146240903014068,126.08695652173914,221.93152517044769
2020-12-18 11:08:13,2.631578947368421,2.953398058252427,3.0476190476190483,0.4416588137621376,2.330508474576272,70.54722013394037,2.5646105468034093,4.5654596100278555,7.146240903014068,126.08695652173914,222.31525105710315
2020-12-18 11:08:14,2.631578947368421,2.953398058252427,3.0476190476190483,0.4416588137621376,2.330508474576272,71.3298320213897,2.5646105468034093,4.5654596100278555,7.146240903014068,126.08695652173914,223.09786294455245
2020-12-18 11:08:15,2.666666666666667,2.953398058252427,3.0476190476190483,0.4408403932033879,2.330508474576272,71.27103741552494,2.5478368947473085,4.790575916230368,7.709798529134312,126.08695652173914,223.8452379176939
2020-12-18 11:08:16,2.666666666666667,2.953398058252427,3.0476190476190483,0.4408403932033879,2.330508474576272,71.60554237876119,2.5478368947473085,4.790575916230368,7.709798529134312,126.08695652173914,224.1797428809301
2020-12-18 11:08:17,2.666666666666667,2.953398058252427,3.0476190476190483,0.4408403932033879,2.330508474576272,71.60554237876119,2.5478368947473085,4.790575916230368,7.709798529134312,126.08695652173914,224.1797428809301
2020-12-18 11:08:18,2.666666666666667,2.953398058252427,3.0476190476190483,0.4408403932033879,2.330508474576272,71.60554237876119,2.5478368947473085,4.790575916230368,7.709798529134312,126.08695652173914,224.1797428809301
2020-12-18 11:08:19,2.666666666666667,2.8524590163934427,3.0476190476190483,0.4408403932033879,2.330508474576272,71.60554237876119,2.5478368947473085,4.790575916230368,7.709798529134312,126.08695652173914,224.07880383907118
2020-12-18 11:08:20,2.666666666666667,2.8524590163934427,3.0476190476190483,0.4408403932033879,2.330508474576272,71.60554237876119,2.5732409873790427,4.790575916230368,7.709798529134312,126.08695652173914,224.10420793170292
2020-12-18 11:08:21,2.666666666666667,2.8524590163934427,3.0476190476190483,0.4408403932033879,2.330508474576272,71.60554237876119,2.5732409873790427,4.790575916230368,7.709798529134312,126.08695652173914,224.10420793170292
2020-12-18 11:08:22,2.666666666666667,2.8524590163934427,3.0476190476190483,0.4408403932033879,2.330508474576272,74.88976635451715,2.5732409873790427,4.790575916230368,7.709798529134312,126.08695652173914,227.3884319074588
2020-12-18 11:08:23,2.666666666666667,2.8524590163934427,3.0476190476190483,0.4408403932033879,2.330508474576272,74.88976635451715,2.5732409873790427,4.790575916230368,8.13893571649547,126.08695652173914,227.81756909482002
2020-12-18 11:08:24,2.666666666666667,2.8524590163934427,3.333333333333334,0.4408403932033879,2.330508474576272,75.44244324999045,2.5732409873790427,4.790575916230368,8.13893571649547,126.08695652173914,228.65596027600756
2020-12-18 11:08:25,2.666666666666667,2.8524590163934427,3.333333333333334,0.4408403932033879,2.330508474576272,76.21409098567716,2.5732409873790427,4.790575916230368,8.13893571649547,126.08695652173914,229.4276080116943
2020-12-18 11:08:26,2.666666666666667,2.8524590163934427,3.333333333333334,0.4586123900582162,2.330508474576272,78.35979171719102,2.5732409873790427,4.790575916230368,8.13893571649547,126.08695652173914,231.59108074006298
2020-12-18 11:08:27,2.666666666666667,2.8524590163934427,3.333333333333334,0.4586123900582162,2.330508474576272,78.35979171719102,2.5732409873790427,4.790575916230368,8.13893571649547,118.75,224.25412421832385
2020-12-18 11:08:28,2.666666666666667,2.8524590163934427,3.333333333333334,0.4586123900582162,2.338403041825095,84.16670834603386,2.6167886633119317,4.790575916230368,8.13893571649547,118.75,230.1124830903484
2020-12-18 11:08:29,2.666666666666667,2.8524590163934427,3.333333333333334,0.4586123900582162,2.338403041825095,83.72247290078009,2.6167886633119317,4.790575916230368,8.13893571649547,118.75,229.66824764509465
2020-12-18 11:08:30,2.5135135135135136,2.8524590163934427,3.333333333333334,0.478204180095817,2.338403041825095,84.27328944034105,2.6503420372473405,5.632911392405063,8.753481894150418,118.75,231.57593784930503
2020-12-18 11:08:31,2.5135135135135136,2.8524590163934427,3.333333333333334,0.478204180095817,2.338403041825095,86.27600003572745,2.6503420372473405,5.632911392405063,8.753481894150418,118.75,233.57864844469142
2020-12-18 11:08:32,2.5135135135135136,2.8524590163934427,3.333333333333334,0.478204180095817,2.338403041825095,86.27600003572745,2.6503420372473405,5.632911392405063,8.753481894150418,118.75,233.57864844469142
2020-12-18 11:08:33,2.5135135135135136,2.8524590163934427,3.333333333333334,0.478204180095817,2.338403041825095,86.27600003572745,2.6503420372473405,5.632911392405063,8.753481894150418,118.75,233.57864844469142
2020-12-18 11:08:34,2.5135135135135136,2.7052238805970146,3.333333333333334,0.478204180095817,2.338403041825095,86.27600003572745,2.6503420372473405,5.632911392405063,8.753481894150418,118.75,233.43141330889503
2020-12-18 11:08:35,2.5135135135135136,2.7052238805970146,3.333333333333334,0.478204180095817,2.338403041825095,86.27600003572745,2.78710321466094,5.632911392405063,8.753481894150418,118.75,233.56817448630864
2020-12-18 11:08:36,2.5135135135135136,2.7052238805970146,3.333333333333334,0.478204180095817,2.338403041825095,86.27600003572745,2.78710321466094,5.632911392405063,8.753481894150418,118.75,233.56817448630864
2020-12-18 11:08:37,2.5135135135135136,2.7052238805970146,3.333333333333334,0.478204180095817,2.338403041825095,81.77223956909216,2.78710321466094,5.632911392405063,8.753481894150418,118.75,229.0644140196734
2020-12-18 11:08:38,2.5135135135135136,2.7052238805970146,3.333333333333334,0.478204180095817,2.338403041825095,81.77223956909216,2.78710321466094,5.632911392405063,7.862383879293077,118.75,228.17331600481603
2020-12-18 11:08:39,2.5135135135135136,2.7052238805970146,3.0454545454545454,0.478204180095817,2.338403041825095,78.99367798118999,2.78710321466094,5.632911392405063,7.862383879293077,118.75,225.10687562903504
2020-12-18 11:08:40,2.5135135135135136,2.7052238805970146,3.0454545454545454,0.478204180095817,2.338403041825095,77.67690570514497,2.78710321466094,5.632911392405063,7.862383879293077,118.75,223.79010335299012
2020-12-18 11:08:41,2.5135135135135136,2.7052238805970146,3.0454545454545454,0.4716482460355597,2.338403041825095,75.56041993970038,2.78710321466094,5.632911392405063,7.862383879293077,118.75,221.66706165348518
2020-12-18 11:08:42,2.5135135135135136,2.7052238805970146,3.0454545454545454,0.4716482460355597,2.338403041825095,75.56041993970038,2.78710321466094,5.632911392405063,7.862383879293077,94.04761904761904,196.96468070110421
2020-12-18 11:08:43,2.5135135135135136,2.7052238805970146,3.0454545454545454,0.4716482460355597,1.8387096774193543,71.70170127830994,2.7017974770397504,5.632911392405063,7.862383879293077,94.04761904761904,192.52096293768687
2020-12-18 11:08:44,2.5135135135135136,2.7052238805970146,3.0454545454545454,0.4716482460355597,1.8387096774193543,71.83422512274602,2.7017974770397504,5.632911392405063,7.862383879293077,94.04761904761904,192.6534867821229
2020-12-18 11:08:45,2.878787878787879,2.7052238805970146,3.0454545454545454,0.4398753837586899,1.8387096774193543,71.71294900200192,2.6507097307381207,4.7273991655076495,7.038217741458379,94.04761904761904,191.08494605334258
2020-12-18 11:08:46,2.878787878787879,2.7052238805970146,3.0454545454545454,0.4398753837586899,1.8387096774193543,70.40900922378017,2.6507097307381207,4.7273991655076495,7.038217741458379,94.04761904761904,189.7810062751209
2020-12-18 11:08:47,2.878787878787879,2.7052238805970146,3.0454545454545454,0.4398753837586899,1.8387096774193543,70.40900922378017,2.6507097307381207,4.7273991655076495,7.038217741458379,94.04761904761904,189.7810062751209
2020-12-18 11:08:48,2.878787878787879,2.7052238805970146,3.0454545454545454,0.4398753837586899,1.8387096774193543,70.40900922378017,2.6507097307381207,4.7273991655076495,7.038217741458379,94.04761904761904,189.7810062751209
2020-12-18 11:08:49,2.878787878787879,2.6830188679245284,3.0454545454545454,0.4398753837586899,1.8387096774193543,70.40900922378017,2.6507097307381207,4.7273991655076495,7.038217741458379,94.04761904761904,189.75880126244843
2020-12-18 11:08:50,2.878787878787879,2.6830188679245284,3.0454545454545454,0.4398753837586899,1.8387096774193543,70.40900922378017,2.547568482161748,4.7273991655076495,7.038217741458379,94.04761904761904,189.655660013872
2020-12-18 11:08:51,2.878787878787879,2.6830188679245284,3.0454545454545454,0.4398753837586899,1.8387096774193543,70.40900922378017,2.547568482161748,4.7273991655076495,7.038217741458379,94.04761904761904,189.655660013872
2020-12-18 11:08:52,2.878787878787879,2.6830188679245284,3.0454545454545454,0.4398753837586899,1.8387096774193543,69.5983816728986,2.547568482161748,4.7273991655076495,7.038217741458379,94.04761904761904,188.84503246299042
2020-12-18 11:08:53,2.878787878787879,2.6830188679245284,3.0454545454545454,0.4398753837586899,1.8387096774193543,69.5983816728986,2.547568482161748,4.7273991655076495,7.0033076568267045,94.04761904761904,188.8101223783588
2020-12-18 11:08:54,2.878787878787879,2.6830188679245284,3.043478260869565,0.4398753837586899,1.8387096774193543,71.19452116773483,2.547568482161748,4.7273991655076495,7.0033076568267045,94.04761904761904,190.40428558861
2020-12-18 11:08:55,2.878787878787879,2.6830188679245284,3.043478260869565,0.4398753837586899,1.8387096774193543,71.47108744242652,2.547568482161748,4.7273991655076495,7.0033076568267045,94.04761904761904,190.68085186330163
2020-12-18 11:08:56,2.878787878787879,2.6830188679245284,3.043478260869565,0.43380846192440703,1.8387096774193543,70.49494047403283,2.547568482161748,4.7273991655076495,7.0033076568267045,94.04761904761904,189.6986379730737
2020-12-18 11:08:57,2.878787878787879,2.6830188679245284,3.043478260869565,0.43380846192440703,1.8387096774193543,70.49494047403283,2.547568482161748,4.7273991655076495,7.0033076568267045,89.16666666666666,184.8176855921213
2020-12-18 11:08:58,2.878787878787879,2.6830188679245284,3.043478260869565,0.43380846192440703,1.8897959183673467,68.5963118954627,2.5671395579016827,4.7273991655076495,7.0033076568267045,89.16666666666666,182.9897143302391
2020-12-18 11:08:59,2.878787878787879,2.6830188679245284,3.043478260869565,0.43380846192440703,1.8897959183673467,68.08172652552656,2.5671395579016827,4.7273991655076495,7.0033076568267045,89.16666666666666,182.47512896030295
2020-12-18 11:09:00,2.5135135135135136,2.6830188679245284,3.043478260869565,0.450141865264562,1.8897959183673467,67.99996869904233,2.5764754990549257,4.603650586701433,6.776180606680838,89.16666666666666,181.70289048408569
2020-12-18 11:09:01,2.5135135135135136,2.6830188679245284,3.043478260869565,0.450141865264562,1.8897959183673467,67.90888712764023,2.5764754990549257,4.603650586701433,6.776180606680838,89.16666666666666,181.6118089126836
2020-12-18 11:09:02,2.5135135135135136,2.6830188679245284,3.043478260869565,0.450141865264562,1.8897959183673467,67.90888712764023,2.5764754990549257,4.603650586701433,6.776180606680838,89.16666666666666,181.6118089126836
2020-12-18 11:09:03,2.5135135135135136,2.6830188679245284,3.043478260869565,0.450141865264562,1.8897959183673467,67.90888712764023,2.5764754990549257,4.603650586701433,6.776180606680838,89.16666666666666,181.6118089126836
2020-12-18 11:09:04,2.5135135135135136,2.669477234401349,3.043478260869565,0.450141865264562,1.8897959183673467,67.90888712764023,2.5764754990549257,4.603650586701433,6.776180606680838,89.16666666666666,181.5982672791604
2020-12-18 11:09:05,2.5135135135135136,2.669477234401349,3.043478260869565,0.450141865264562,1.8897959183673467,67.90888712764023,2.6537361383956704,4.603650586701433,6.776180606680838,89.16666666666666,181.67552791850122
2020-12-18 11:09:06,2.5135135135135136,2.669477234401349,3.043478260869565,0.450141865264562,1.8897959183673467,67.90888712764023,2.6537361383956704,4.603650586701433,6.776180606680838,89.16666666666666,181.67552791850122
2020-12-18 11:09:07,2.5135135135135136,2.669477234401349,3.043478260869565,0.450141865264562,1.8897959183673467,69.27193834778038,2.6537361383956704,4.603650586701433,6.776180606680838,89.16666666666666,183.03857913864132
2020-12-18 11:09:08,2.5135135135135136,2.669477234401349,3.043478260869565,0.450141865264562,1.8897959183673467,69.27193834778038,2.6537361383956704,4.603650586701433,6.951075667510649,89.16666666666666,183.21347419947116
2020-12-18 11:09:09,2.5135135135135136,2.669477234401349,3.0816326530612246,0.450141865264562,1.8897959183673467,69.8481482878306,2.6537361383956704,4.603650586701433,6.951075667510649,89.16666666666666,183.82783853171296
2020-12-18 11:09:10,2.5135135135135136,2.669477234401349,3.0816326530612246,0.450141865264562,1.8897959183673467,70.77087410259506,2.6537361383956704,4.603650586701433,6.951075667510649,89.16666666666666,184.75056434647743
2020-12-18 11:09:11,2.5135135135135136,2.669477234401349,3.0816326530612246,0.4581973308602402,1.8897959183673467,71.48110119169266,2.6537361383956704,4.603650586701433,6.951075667510649,89.16666666666666,185.46884690117076
2020-12-18 11:09:12,2.5135135135135136,2.669477234401349,3.0816326530612246,0.4581973308602402,1.8897959183673467,71.48110119169266,2.6537361383956704,4.603650586701433,6.951075667510649,109.7826086956522,206.08478893015624
2020-12-18 11:09:13,2.5135135135135136,2.669477234401349,3.0816326530612246,0.4581973308602402,1.85589519650655,74.4793467148022,2.67381663570904,4.603650586701433,6.951075667510649,109.7826086956522,209.0692142287184
2020-12-18 11:09:14,2.5135135135135136,2.669477234401349,3.0816326530612246,0.4581973308602402,1.85589519650655,74.43086799614598,2.67381663570904,4.603650586701433,6.951075667510649,109.7826086956522,209.02073551006217
2020-12-18 11:09:15,2.5,2.669477234401349,3.0816326530612246,0.4691237578878441,1.85589519650655,74.43203050898023,2.656578891872155,5.602493074792244,7.331840182068942,109.7826086956522,210.3816801952227
2020-12-18 11:09:16,2.5,2.669477234401349,3.0816326530612246,0.4691237578878441,1.85589519650655,74.0529493208477,2.656578891872155,5.602493074792244,7.331840182068942,109.7826086956522,210.0025990070902
2020-12-18 11:09:17,2.5,2.669477234401349,3.0816326530612246,0.4691237578878441,1.85589519650655,74.0529493208477,2.656578891872155,5.602493074792244,7.331840182068942,109.7826086956522,210.0025990070902
2020-12-18 11:09:18,2.5,2.669477234401349,3.0816326530612246,0.4691237578878441,1.85589519650655,74.0529493208477,2.656578891872155,5.602493074792244,7.331840182068942,109.7826086956522,210.0025990070902
2020-12-18 11:09:19,2.5,2.7839851024208566,3.0816326530612246,0.4691237578878441,1.85589519650655,74.0529493208477,2.656578891872155,5.602493074792244,7.331840182068942,109.7826086956522,210.11710687510967
2020-12-18 11:09:20,2.5,2.7839851024208566,3.0816326530612246,0.4691237578878441,1.85589519650655,74.0529493208477,2.5848920025395703,5.602493074792244,7.331840182068942,109.7826086956522,210.04541998577716
2020-12-18 11:09:21,2.5,2.7839851024208566,3.0816326530612246,0.4691237578878441,1.85589519650655,74.0529493208477,2.5848920025395703,5.602493074792244,7.331840182068942,109.7826086956522,210.04541998577716
2020-12-18 11:09:22,2.5,2.7839851024208566,3.0816326530612246,0.4691237578878441,1.85589519650655,75.26880785010921,2.5848920025395703,5.602493074792244,7.331840182068942,109.7826086956522,211.2612785150386
2020-12-18 11:09:23,2.5,2.7839851024208566,3.0816326530612246,0.4691237578878441,1.85589519650655,75.26880785010921,2.5848920025395703,5.602493074792244,8.233797627514228,109.7826086956522,212.1632359604839
2020-12-18 11:09:24,2.5,2.7839851024208566,3.2790697674418605,0.4691237578878441,1.85589519650655,76.2892899843102,2.5848920025395703,5.602493074792244,8.233797627514228,109.7826086956522,213.38115520906555
2020-12-18 11:09:25,2.5,2.7839851024208566,3.2790697674418605,0.4691237578878441,1.85589519650655,78.6054046393199,2.5848920025395703,5.602493074792244,8.233797627514228,109.7826086956522,215.69726986407525
2020-12-18 11:09:26,2.5,2.7839851024208566,3.2790697674418605,0.4893905104357336,1.85589519650655,81.76576624758094,2.5848920025395703,5.602493074792244,8.233797627514228,109.7826086956522,218.87789822488412
2020-12-18 11:09:27,2.5,2.7839851024208566,3.2790697674418605,0.4893905104357336,1.85589519650655,81.76576624758094,2.5848920025395703,5.602493074792244,8.233797627514228,97.91666666666669,207.01195619589862
2020-12-18 11:09:28,2.5,2.7839851024208566,3.2790697674418605,0.4893905104357336,1.3888888888888893,85.06809978204808,2.6915773028691543,5.602493074792244,8.233797627514228,97.91666666666669,209.9539687230777
2020-12-18 11:09:29,2.5,2.7839851024208566,3.2790697674418605,0.4893905104357336,1.3888888888888893,86.29542389173494,2.6915773028691543,5.602493074792244,8.233797627514228,97.91666666666669,211.18129283276454
2020-12-18 11:09:30,2.804878048780488,2.7839851024208566,3.2790697674418605,0.4989105897225459,1.3888888888888893,86.63505393733702,2.784016916695877,5.654296875,9.34413181427237,97.91666666666669,213.0898986072266
2020-12-18 11:09:31,2.804878048780488,2.7839851024208566,3.2790697674418605,0.4989105897225459,1.3888888888888893,89.47047775010289,2.784016916695877,5.654296875,9.34413181427237,97.91666666666669,215.92532241999245
2020-12-18 11:09:32,2.804878048780488,2.7839851024208566,3.2790697674418605,0.4989105897225459,1.3888888888888893,89.47047775010289,2.784016916695877,5.654296875,9.34413181427237,97.91666666666669,215.92532241999245
2020-12-18 11:09:33,2.804878048780488,2.7839851024208566,3.2790697674418605,0.4989105897225459,1.3888888888888893,89.47047775010289,2.784016916695877,5.654296875,9.34413181427237,97.91666666666669,215.92532241999245
2020-12-18 11:09:34,2.804878048780488,2.4663774403470717,3.2790697674418605,0.4989105897225459,1.3888888888888893,89.47047775010289,2.784016916695877,5.654296875,9.34413181427237,97.91666666666669,215.60771475791861
2020-12-18 11:09:35,2.804878048780488,2.4663774403470717,3.2790697674418605,0.4989105897225459,1.3888888888888893,89.47047775010289,2.7430454709305314,5.654296875,9.34413181427237,97.91666666666669,215.5667433121533
2020-12-18 11:09:36,2.804878048780488,2.4663774403470717,3.2790697674418605,0.4989105897225459,1.3888888888888893,89.47047775010289,2.7430454709305314,5.654296875,9.34413181427237,97.91666666666669,215.5667433121533
2020-12-18 11:09:37,2.804878048780488,2.4663774403470717,3.2790697674418605,0.4989105897225459,1.3888888888888893,92.27814546200129,2.7430454709305314,5.654296875,9.34413181427237,97.91666666666669,218.3744110240517
2020-12-18 11:09:38,2.804878048780488,2.4663774403470717,3.2790697674418605,0.4989105897225459,1.3888888888888893,92.27814546200129,2.7430454709305314,5.654296875,9.173543906624905,97.91666666666669,218.20382311640427
2020-12-18 11:09:39,2.804878048780488,2.4663774403470717,3.2142857142857144,0.4989105897225459,1.3888888888888893,92.57796408857273,2.7430454709305314,5.654296875,9.173543906624905,97.91666666666669,218.43885768981957
2020-12-18 11:09:40,2.804878048780488,2.4663774403470717,3.2142857142857144,0.4989105897225459,1.3888888888888893,87.80873136411532,2.7430454709305314,5.654296875,9.173543906624905,97.91666666666669,213.6696249653621
2020-12-18 11:09:41,2.804878048780488,2.4663774403470717,3.2142857142857144,0.4780432000110174,1.3888888888888893,82.22928639553909,2.7430454709305314,5.654296875,9.173543906624905,97.91666666666669,208.06931260707438
2020-12-18 11:09:42,2.804878048780488,2.4663774403470717,3.2142857142857144,0.4780432000110174,1.3888888888888893,82.22928639553909,2.7430454709305314,5.654296875,9.173543906624905,52.77777777777778,162.9304237181855
2020-12-18 11:09:43,2.804878048780488,2.4663774403470717,3.2142857142857144,0.4780432000110174,1.8571428571428568,75.55937004803582,2.593345571514756,5.654296875,9.173543906624905,52.77777777777778,156.5790614395204
2020-12-18 11:09:44,2.804878048780488,2.4663774403470717,3.2142857142857144,0.4780432000110174,1.8571428571428568,74.58167977386736,2.593345571514756,5.654296875,9.173543906624905,52.77777777777778,155.60137116535196
2020-12-18 11:09:45,1.666666666666667,2.4663774403470717,3.2142857142857144,1.085542287122879,1.8571428571428568,74.51319960719809,2.5379975874547647,0.3620481927710844,9.268727521758258,52.77777777777778,149.74976565252518
2020-12-18 11:09:46,1.666666666666667,2.4663774403470717,3.2142857142857144,1.085542287122879,1.8571428571428568,71.64451302145842,2.5379975874547647,0.3620481927710844,9.268727521758258,52.77777777777778,146.8810790667855
2020-12-18 11:09:47,1.666666666666667,2.4663774403470717,3.2142857142857144,1.085542287122879,1.8571428571428568,71.64451302145842,2.5379975874547647,0.3620481927710844,9.268727521758258,52.77777777777778,146.8810790667855
2020-12-18 11:09:48,1.666666666666667,2.4663774403470717,3.2142857142857144,1.085542287122879,1.8571428571428568,71.64451302145842,2.5379975874547647,0.3620481927710844,9.268727521758258,52.77777777777778,146.8810790667855
2020-12-18 11:09:49,1.666666666666667,3.0500000000000003,3.2142857142857144,1.085542287122879,1.8571428571428568,71.64451302145842,2.5379975874547647,0.3620481927710844,9.268727521758258,52.77777777777778,147.46470162643845
2020-12-18 11:09:50,1.666666666666667,3.0500000000000003,3.2142857142857144,1.085542287122879,1.8571428571428568,71.64451302145842,2.762162162162162,0.3620481927710844,9.268727521758258,52.77777777777778,147.68886620114583
2020-12-18 11:09:51,1.666666666666667,3.0500000000000003,3.2142857142857144,1.085542287122879,1.8571428571428568,71.64451302145842,2.762162162162162,0.3620481927710844,9.268727521758258,52.77777777777778,147.68886620114583
2020-12-18 11:09:52,1.666666666666667,3.0500000000000003,3.2142857142857144,1.085542287122879,1.8571428571428568,36.53191500139336,2.762162162162162,0.3620481927710844,9.268727521758258,52.77777777777778,112.57626818108076
2020-12-18 11:09:53,1.666666666666667,3.0500000000000003,3.2142857142857144,1.085542287122879,1.8571428571428568,36.53191500139336,2.762162162162162,0.3620481927710844,10.147058823529411,52.77777777777778,113.4545994828519
2020-12-18 11:09:54,1.666666666666667,3.0500000000000003,,1.085542287122879,1.8571428571428568,24.78808547498039,2.762162162162162,0.3620481927710844,10.147058823529411,52.77777777777778,98.49648424215323
2020-12-18 11:09:55,1.666666666666667,3.0500000000000003,,1.085542287122879,1.8571428571428568,21.621804811749808,2.762162162162162,0.3620481927710844,10.147058823529411,52.77777777777778,95.33020357892264
2020-12-18 11:09:56,1.666666666666667,3.0500000000000003,,1.8910880363364708,1.8571428571428568,19.462841067781888,2.762162162162162,0.3620481927710844,10.147058823529411,52.77777777777778,93.97678558416833
2020-12-18 11:09:57,1.666666666666667,3.0500000000000003,,1.8910880363364708,1.8571428571428568,19.462841067781888,2.762162162162162,0.3620481927710844,10.147058823529411,7.5,48.69900780639054
2020-12-18 11:09:58,1.666666666666667,3.0500000000000003,,1.8910880363364708,,16.03683186431992,2.9656283566057997,0.3620481927710844,10.147058823529411,7.5,43.61932194022936
2020-12-18 11:09:59,1.666666666666667,3.0500000000000003,,1.8910880363364708,,15.735941355214427,2.9656283566057997,0.3620481927710844,10.147058823529411,7.5,43.318431431123855
2020-12-18 11:10:00,0.5,3.0500000000000003,,1.5061035189561158,,15.669515850322947,2.8186111964802745,4.012499999999998,,7.5,35.05673056575934
2020-12-18 11:10:01,0.5,3.0500000000000003,,1.5061035189561158,,14.980830041207769,2.8186111964802745,4.012499999999998,,7.5,34.36804475664416
2020-12-18 11:10:02,0.5,3.0500000000000003,,1.5061035189561158,,14.980830041207769,2.8186111964802745,4.012499999999998,,7.5,34.36804475664416
2020-12-18 11:10:03,0.5,3.0500000000000003,,1.5061035189561158,,14.980830041207769,2.8186111964802745,4.012499999999998,,7.5,34.36804475664416
2020-12-18 11:10:04,0.5,2.9306358381502884,,1.5061035189561158,,14.980830041207769,2.8186111964802745,4.012499999999998,,7.5,34.24868059479445
2020-12-18 11:10:05,0.5,2.9306358381502884,,1.5061035189561158,,14.980830041207769,2.629987337167581,4.012499999999998,,7.5,34.06005673548175
2020-12-18 11:10:06,0.5,2.9306358381502884,,1.5061035189561158,,14.980830041207769,2.629987337167581,4.012499999999998,,7.5,34.06005673548175
2020-12-18 11:10:07,0.5,2.9306358381502884,,1.5061035189561158,,17.710948036715102,2.629987337167581,4.012499999999998,,7.5,36.790174730989094
2020-12-18 11:10:08,0.5,2.9306358381502884,,1.5061035189561158,,17.710948036715102,2.629987337167581,4.012499999999998,7.857142857142858,7.5,44.64731758813193
2020-12-18 11:10:09,0.5,2.9306358381502884,3.097560975609756,1.5061035189561158,,18.93480423323472,2.629987337167581,4.012499999999998,7.857142857142858,7.5,48.96873476026133
2020-12-18 11:10:10,0.5,2.9306358381502884,3.097560975609756,1.5061035189561158,,21.266276337022585,2.629987337167581,4.012499999999998,7.857142857142858,7.5,51.30020686404919
2020-12-18 11:10:11,0.5,2.9306358381502884,3.097560975609756,0.4517235962269476,,23.95625563534513,2.629987337167581,4.012499999999998,7.857142857142858,7.5,52.93580623964256
2020-12-18 11:10:12,0.5,2.9306358381502884,3.097560975609756,0.4517235962269476,,23.95625563534513,2.629987337167581,4.012499999999998,7.857142857142858,88.8888888888889,134.32469512853146
2020-12-18 11:10:13,0.5,2.9306358381502884,3.097560975609756,0.4517235962269476,1.8401826484018264,42.83155083196488,2.5775589234962197,4.012499999999998,7.857142857142858,88.8888888888889,154.98774455988166
2020-12-18 11:10:14,0.5,2.9306358381502884,3.097560975609756,0.4517235962269476,1.8401826484018264,45.29131772834686,2.5775589234962197,4.012499999999998,7.857142857142858,88.8888888888889,157.4475114562637
2020-12-18 11:10:15,1.9729729729729732,2.9306358381502884,3.097560975609756,0.4789930455800838,1.8401826484018264,46.1282544591092,2.6269603194789846,5.18545994065282,7.8617362103402995,88.8888888888889,161.01164529918512
2020-12-18 11:10:16,1.9729729729729732,2.9306358381502884,3.097560975609756,0.4789930455800838,1.8401826484018264,51.54869786114534,2.6269603194789846,5.18545994065282,7.8617362103402995,88.8888888888889,166.43208870122126
2020-12-18 11:10:17,1.9729729729729732,2.9306358381502884,3.097560975609756,0.4789930455800838,1.8401826484018264,51.54869786114534,2.6269603194789846,5.18545994065282,7.8617362103402995,88.8888888888889,166.43208870122126
2020-12-18 11:10:18,1.9729729729729732,2.9306358381502884,3.097560975609756,0.4789930455800838,1.8401826484018264,51.54869786114534,2.6269603194789846,5.18545994065282,7.8617362103402995,88.8888888888889,166.43208870122126
2020-12-18 11:10:19,1.9729729729729732,3.088669950738916,3.097560975609756,0.4789930455800838,1.8401826484018264,51.54869786114534,2.6269603194789846,5.18545994065282,7.8617362103402995,88.8888888888889,166.5901228138099
2020-12-18 11:10:20,1.9729729729729732,3.088669950738916,3.097560975609756,0.4789930455800838,1.8401826484018264,51.54869786114534,2.607587141504468,5.18545994065282,7.8617362103402995,88.8888888888889,166.57074963583537
2020-12-18 11:10:21,1.9729729729729732,3.088669950738916,3.097560975609756,0.4789930455800838,1.8401826484018264,51.54869786114534,2.607587141504468,5.18545994065282,7.8617362103402995,88.8888888888889,166.57074963583537
