Time,shippingservice,cartservice,paymentservice,currencyservice,checkoutservice,productcatalogservice,frontend,recommendationservice,adservice,emailservice,Total
2020-11-10 09:58:51,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,87.49999999999999,2.313821138211382,75.0,9.80769230769231,2.223880597014925,3.5,192.16672688351971
2020-11-10 09:58:52,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,137.5,2.313821138211382,75.0,9.80769230769231,2.223880597014925,3.0,241.66672688351974
2020-11-10 09:58:53,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,137.5,2.313821138211382,75.0,9.80769230769231,2.223880597014925,3.0,241.66672688351974
2020-11-10 09:58:54,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,137.5,2.313821138211382,75.47169811320755,9.840425531914894,2.223880597014925,3.0,242.17115822094985
2020-11-10 09:58:55,1.5600000000000005,4.613636363636363,3.0,2.6476964769647697,137.5,2.3665008291873963,75.47169811320755,9.840425531914894,2.223880597014925,3.0,242.22383791192595
2020-11-10 09:58:56,1.5600000000000005,4.613636363636363,3.0,2.891891891891892,137.5,2.3665008291873963,75.47169811320755,9.840425531914894,2.223880597014925,3.0,242.46803332685303
2020-11-10 09:58:57,1.5600000000000005,4.613636363636363,3.0,2.891891891891892,137.5,2.3665008291873963,75.47169811320755,9.840425531914894,2.223880597014925,3.0,242.46803332685303
2020-11-10 09:58:58,1.5600000000000005,4.238095238095238,2.6,3.0112359550561805,137.5,2.3665008291873963,75.47169811320755,9.840425531914894,2.223880597014925,3.0,241.8118362644762
2020-11-10 09:58:59,1.5600000000000005,4.238095238095238,2.6,3.0112359550561805,137.5,2.3665008291873963,75.47169811320755,9.840425531914894,2.223880597014925,3.0,241.8118362644762
2020-11-10 09:59:00,1.5600000000000005,4.238095238095238,2.6,3.0112359550561805,137.5,2.2605633802816905,75.47169811320755,9.840425531914894,2.223880597014925,3.0,241.7058988155705
2020-11-10 09:59:01,1.5600000000000005,4.238095238095238,2.6,3.0112359550561805,137.5,2.2605633802816905,75.47169811320755,9.840425531914894,2.223880597014925,3.0,241.7058988155705
2020-11-10 09:59:02,1.4,4.238095238095238,2.6,3.0112359550561805,137.5,2.2605633802816905,75.47169811320755,9.840425531914894,2.223880597014925,3.0,241.5458988155705
2020-11-10 09:59:03,1.4,4.238095238095238,2.6,3.0112359550561805,137.5,2.2605633802816905,75.47169811320755,9.840425531914894,2.223880597014925,3.0,241.5458988155705
2020-11-10 09:59:04,1.4,4.238095238095238,2.6,3.0112359550561805,137.5,2.2605633802816905,75.47169811320755,9.840425531914894,2.5357142857142856,3.0,241.85773250426982
2020-11-10 09:59:05,1.4,4.238095238095238,2.6,3.0112359550561805,137.5,2.2605633802816905,75.47169811320755,9.840425531914894,2.5357142857142856,3.0,241.85773250426982
2020-11-10 09:59:06,1.4,4.238095238095238,2.6,3.0112359550561805,137.5,2.2605633802816905,75.47169811320755,9.840425531914894,2.5357142857142856,3.0,241.85773250426982
2020-11-10 09:59:07,1.4,4.238095238095238,2.6,3.0112359550561805,75.0,2.2605633802816905,75.47169811320755,9.840425531914894,2.5357142857142856,3.25,179.60773250426982
2020-11-10 09:59:08,1.4,4.238095238095238,2.6,3.0112359550561805,75.0,2.2605633802816905,75.47169811320755,9.840425531914894,2.5357142857142856,3.25,179.60773250426982
2020-11-10 09:59:09,1.4,4.238095238095238,2.6,3.0112359550561805,75.0,2.2605633802816905,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.5022158020365
2020-11-10 09:59:10,1.4,4.238095238095238,2.6,3.0112359550561805,75.0,2.3287944776006007,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.57044689935543
2020-11-10 09:59:11,1.4,4.238095238095238,2.6,2.9209876543209883,75.0,2.3287944776006007,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.48019859862026
2020-11-10 09:59:12,1.4,4.238095238095238,2.6,2.9209876543209883,75.0,2.3287944776006007,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.48019859862026
2020-11-10 09:59:13,1.4,4.35483870967742,2.0,2.937915742793792,75.0,2.3287944776006007,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.0138701586752
