Time,checkoutservice,recommendationservice,productcatalogservice,shippingservice,emailservice,paymentservice,adservice,cartservice,currencyservice,frontend,Total
2020-12-19 21:29:16,,8.75,3.1052631578947367,3.0,,,7.5,17.5,3.0,87.5,130.35526315789474
2020-12-19 21:29:17,,8.75,3.1052631578947367,3.0,,,7.5,6.666666666666666,3.0,87.5,119.52192982456141
2020-12-19 21:29:18,,8.75,3.1052631578947367,3.0,,,7.5,6.666666666666666,3.0,87.5,119.52192982456141
2020-12-19 21:29:19,,7.5,3.1052631578947367,3.0,,,7.5,6.666666666666666,3.0,87.5,118.27192982456141
2020-12-19 21:29:20,,7.5,3.1052631578947367,3.0,,,7.5,6.666666666666666,3.0,87.5,118.27192982456141
2020-12-19 21:29:21,,7.5,3.1052631578947367,3.0,,,7.5,6.666666666666666,3.0,87.5,118.27192982456141
2020-12-19 21:29:22,,7.5,3.1052631578947367,3.0,,,7.5,6.666666666666666,3.0,87.5,118.27192982456141
2020-12-19 21:29:23,,7.5,3.1052631578947367,3.0,,,7.5,6.666666666666666,3.0,87.5,118.27192982456141
2020-12-19 21:29:24,,7.5,3.1052631578947367,,,,7.5,6.666666666666666,3.0,62.5,90.27192982456141
2020-12-19 21:29:25,,7.5,3.1052631578947367,,,,7.5,6.666666666666666,3.0,62.5,90.27192982456141
2020-12-19 21:29:26,,7.5,3.1052631578947367,,,,7.5,6.666666666666666,3.0,62.5,90.27192982456141
2020-12-19 21:29:27,,7.5,3.1052631578947367,,,,7.5,6.666666666666666,3.0,62.5,90.27192982456141
2020-12-19 21:29:28,,7.5,3.0,,,,7.5,6.666666666666666,3.0,62.5,90.16666666666666
2020-12-19 21:29:29,,7.5,3.0,,,,7.5,6.666666666666666,3.0,62.5,90.16666666666666
2020-12-19 21:29:30,,7.5,3.0,,,,7.5,6.666666666666666,3.0,62.5,90.16666666666666
2020-12-19 21:29:31,,7.5,3.0,,,,7.5,6.666666666666666,3.0,62.5,90.16666666666666
2020-12-19 21:29:32,,7.5,3.0,,,,7.5,4.333333333333334,3.0,62.5,87.83333333333334
2020-12-19 21:29:33,,7.5,3.0,,,,7.5,4.333333333333334,3.0,62.5,87.83333333333334
2020-12-19 21:29:34,,8.333333333333332,3.0,,,,7.5,4.333333333333334,3.0,62.5,88.66666666666666
2020-12-19 21:29:35,,8.333333333333332,3.0,,,,7.5,4.333333333333334,3.0,62.5,88.66666666666666
2020-12-19 21:29:36,,8.333333333333332,3.0,,,,7.5,4.333333333333334,3.0,62.5,88.66666666666666
2020-12-19 21:29:37,,8.333333333333332,3.0,,,,7.5,4.333333333333334,3.0,62.5,88.66666666666666
2020-12-19 21:29:38,,8.333333333333332,3.0,,,,7.5,4.333333333333334,3.0,62.5,88.66666666666666
2020-12-19 21:29:39,,8.333333333333332,3.0,3.0,,,7.5,4.333333333333334,3.0,68.75,97.91666666666666
2020-12-19 21:29:40,,8.333333333333332,3.0,3.0,,,7.5,4.333333333333334,3.0,68.75,97.91666666666666
2020-12-19 21:29:41,,8.333333333333332,3.0,3.0,,,7.5,4.333333333333334,3.0,68.75,97.91666666666666
2020-12-19 21:29:42,,8.333333333333332,3.0,3.0,,,7.5,4.333333333333334,3.0,68.75,97.91666666666666
2020-12-19 21:29:43,,8.333333333333332,0.45192307692307704,3.0,,,7.5,4.333333333333334,3.1818181818181817,68.75,95.55040792540792
2020-12-19 21:29:44,,8.333333333333332,0.45192307692307704,3.0,,,7.5,4.333333333333334,3.1818181818181817,68.75,95.55040792540792
2020-12-19 21:29:45,,8.333333333333332,0.45192307692307704,3.0,,,7.5,4.333333333333334,3.1818181818181817,68.75,95.55040792540792
2020-12-19 21:29:46,,8.333333333333332,0.45192307692307704,3.0,,,7.5,4.333333333333334,3.1818181818181817,68.75,95.55040792540792
2020-12-19 21:29:47,,8.333333333333332,0.45192307692307704,3.0,,3.0,7.5,5.000000000000001,3.1818181818181817,68.75,99.21707459207458
2020-12-19 21:29:48,,8.333333333333332,0.45192307692307704,3.0,,3.0,7.5,5.000000000000001,3.1818181818181817,68.75,99.21707459207458
2020-12-19 21:29:49,175.0,7.5,0.45192307692307704,3.0,,3.0,7.5,5.000000000000001,3.1818181818181817,68.75,273.38374125874117
2020-12-19 21:29:50,175.0,7.5,0.45192307692307704,3.0,,3.0,7.5,5.000000000000001,3.1818181818181817,68.75,273.38374125874117
2020-12-19 21:29:51,175.0,7.5,0.45192307692307704,3.0,3.0,3.0,8.75,5.000000000000001,3.1818181818181817,68.75,277.63374125874117
