Time,emailservice,adservice,shippingservice,frontend,currencyservice,checkoutservice,cartservice,recommendationservice,paymentservice,productcatalogservice,Total
2020-11-28 19:46:54,3.3829787234042548,5.335820895522389,3.0506329113924053,3016.4088374088374,15.339176295826896,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.446701412494985,3297.789174065713
2020-11-28 19:46:55,3.3829787234042548,5.335820895522389,3.0506329113924053,3016.4088374088374,15.339176295826896,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.401595443650818,3297.744068096869
2020-11-28 19:46:56,3.3829787234042548,5.335820895522389,3.0506329113924053,3016.4088374088374,15.339176295826896,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.401595443650818,3297.744068096869
2020-11-28 19:46:57,3.3829787234042548,5.335820895522389,3.041666666666666,3016.4088374088374,15.555170094451293,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.401595443650818,3297.951095650767
2020-11-28 19:46:58,3.3829787234042548,5.335820895522389,3.041666666666666,3016.4088374088374,14.17675388327194,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.401595443650818,3296.5726794395882
2020-11-28 19:46:59,3.3829787234042548,5.335820895522389,3.041666666666666,3016.4088374088374,14.17675388327194,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.401595443650818,3296.5726794395882
2020-11-28 19:47:00,3.3829787234042548,5.335820895522389,3.041666666666666,3016.4088374088374,14.17675388327194,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.401595443650818,3296.5726794395882
2020-11-28 19:47:01,3.3829787234042548,5.335820895522389,3.041666666666666,3016.4088374088374,14.17675388327194,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.401595443650818,3296.5726794395882
2020-11-28 19:47:02,3.3829787234042548,5.335820895522389,3.041666666666666,3014.799978549979,14.17675388327194,200.0,15.972477064220186,27.919216020681173,2.9333333333333336,7.401595443650818,3294.9638205807296
2020-11-28 19:47:03,3.3829787234042548,5.335820895522389,3.041666666666666,3014.799978549979,14.17675388327194,200.0,15.972477064220186,28.500499628546013,2.9333333333333336,7.401595443650818,3295.5451041885945
2020-11-28 19:47:04,3.3829787234042548,5.335820895522389,3.041666666666666,3014.799978549979,14.17675388327194,200.0,15.972477064220186,29.810028980488724,3.0444444444444443,7.401595443650818,3296.965744651648
2020-11-28 19:47:05,3.3829787234042548,6.028761061946904,3.041666666666666,3014.799978549979,14.17675388327194,200.0,19.588235294117645,29.810028980488724,3.0444444444444443,7.51118733291996,3301.384034937239
2020-11-28 19:47:06,3.3829787234042548,6.028761061946904,3.041666666666666,2795.071876351059,14.17675388327194,200.0,19.588235294117645,29.810028980488724,3.0444444444444443,7.51118733291996,3081.6559327383197
2020-11-28 19:47:07,3.3829787234042548,6.028761061946904,3.041666666666666,2795.071876351059,14.17675388327194,193.75,19.588235294117645,30.53671185040833,3.0444444444444443,7.51118733291996,3076.132615608239
2020-11-28 19:47:08,3.2857142857142856,6.028761061946904,3.041666666666666,2795.071876351059,14.17675388327194,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.4920985185971345,3075.524861081352
2020-11-28 19:47:09,3.2857142857142856,6.028761061946904,3.041666666666666,2795.071876351059,14.17675388327194,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.4920985185971345,3075.524861081352
2020-11-28 19:47:10,3.2857142857142856,6.028761061946904,3.041666666666666,2795.071876351059,14.17675388327194,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.711420839305087,3075.74418340206
2020-11-28 19:47:11,3.2857142857142856,6.028761061946904,3.041666666666666,2795.071876351059,14.17675388327194,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.711420839305087,3075.74418340206
2020-11-28 19:47:12,3.2857142857142856,6.028761061946904,3.0687022900763363,2795.071876351059,15.45163516173109,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.711420839305087,3077.046100303929
2020-11-28 19:47:13,3.2857142857142856,6.028761061946904,3.0687022900763363,2795.071876351059,15.223430372055967,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.711420839305087,3076.8178955142544
2020-11-28 19:47:14,3.2857142857142856,6.028761061946904,3.0687022900763363,2795.071876351059,15.223430372055967,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.711420839305087,3076.8178955142544
2020-11-28 19:47:15,3.2857142857142856,6.028761061946904,3.0687022900763363,2795.071876351059,15.223430372055967,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.711420839305087,3076.8178955142544
2020-11-28 19:47:16,3.2857142857142856,6.028761061946904,3.0687022900763363,2795.071876351059,15.223430372055967,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.711420839305087,3076.8178955142544
2020-11-28 19:47:17,3.2857142857142856,6.028761061946904,3.0687022900763363,2793.4507133592742,15.223430372055967,193.75,19.588235294117645,30.045310575534252,3.0444444444444443,7.711420839305087,3075.1967325224687
2020-11-28 19:47:18,3.2857142857142856,6.028761061946904,3.0687022900763363,2793.4507133592742,15.223430372055967,193.75,19.588235294117645,31.53256335225031,3.0444444444444443,7.711420839305087,3076.683985299185
2020-11-28 19:47:19,3.2857142857142856,6.028761061946904,3.0687022900763363,2793.4507133592742,15.223430372055967,193.75,19.588235294117645,31.629350531174563,2.863636363636364,7.711420839305087,3076.599964397301
2020-11-28 19:47:20,3.2857142857142856,5.488636363636363,3.0687022900763363,2793.4507133592742,15.223430372055967,193.75,20.78014184397163,31.629350531174563,2.863636363636364,7.673909933952861,3077.2142353434924
2020-11-28 19:47:21,3.2857142857142856,5.488636363636363,3.0687022900763363,2157.917383820998,15.223430372055967,193.75,20.78014184397163,31.629350531174563,2.863636363636364,7.673909933952861,2441.6809058052168
