Time,recommendationservice,adservice,currencyservice,cartservice,shippingservice,checkoutservice,frontend,paymentservice,emailservice,productcatalogservice,Total
2020-11-10 13:55:11,235.6104651162791,5.948275862068964,25.49810246679317,20.04437869822485,3.3443708609271523,341.6666666666667,3601.7267267267275,3.210526315789473,3.7407407407407414,11.270893371757927,4252.061146825975
2020-11-10 13:55:12,235.6104651162791,5.948275862068964,25.49810246679317,20.04437869822485,3.3443708609271523,341.6666666666667,3601.7267267267275,3.210526315789473,3.7407407407407414,11.270893371757927,4252.061146825975
2020-11-10 13:55:13,235.6104651162791,5.948275862068964,25.49810246679317,20.04437869822485,3.3443708609271523,341.6666666666667,3601.7267267267275,3.210526315789473,3.7407407407407414,12.418269230769232,4253.208522684987
2020-11-10 13:55:14,235.6104651162791,5.948275862068964,25.49810246679317,20.04437869822485,3.3443708609271523,341.6666666666667,3601.7267267267275,3.210526315789473,3.7407407407407414,12.418269230769232,4253.208522684987
2020-11-10 13:55:15,235.6104651162791,5.490196078431373,25.49810246679317,20.04437869822485,3.3443708609271523,341.6666666666667,3601.7267267267275,3.210526315789473,3.7407407407407414,12.418269230769232,4252.75044290135
2020-11-10 13:55:16,235.6104651162791,5.490196078431373,25.49810246679317,20.04437869822485,3.3443708609271523,341.6666666666667,3601.7267267267275,3.210526315789473,3.7407407407407414,12.418269230769232,4252.75044290135
2020-11-10 13:55:17,235.6104651162791,5.490196078431373,25.49810246679317,20.04437869822485,3.7238095238095243,341.6666666666667,3601.7267267267275,3.571428571428572,3.7407407407407414,12.418269230769232,4253.4907838198715
2020-11-10 13:55:18,235.6104651162791,5.490196078431373,25.49810246679317,20.04437869822485,3.7238095238095243,341.6666666666667,3601.7267267267275,3.571428571428572,3.7407407407407414,12.418269230769232,4253.4907838198715
2020-11-10 13:55:19,235.6104651162791,5.490196078431373,25.49810246679317,20.04437869822485,3.7238095238095243,341.6666666666667,3601.7267267267275,3.571428571428572,3.7407407407407414,12.418269230769232,4253.4907838198715
2020-11-10 13:55:20,272.32142857142856,5.490196078431373,24.0310650887574,20.04437869822485,3.7238095238095243,341.6666666666667,3601.7267267267275,3.571428571428572,3.7407407407407414,12.418269230769232,4288.734709896984
2020-11-10 13:55:21,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,341.6666666666667,3601.7267267267275,3.571428571428572,3.7407407407407414,12.418269230769232,4289.307690611962
2020-11-10 13:55:22,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,341.6666666666667,4318.181818181818,3.571428571428572,3.7407407407407414,12.418269230769232,5005.762782067053
2020-11-10 13:55:23,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,341.6666666666667,4318.181818181818,3.571428571428572,3.7407407407407414,12.418269230769232,5005.762782067053
2020-11-10 13:55:24,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,341.6666666666667,4318.181818181818,3.571428571428572,3.7407407407407414,12.418269230769232,5005.762782067053
2020-11-10 13:55:25,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,236.76470588235298,4318.181818181818,3.571428571428572,3.7407407407407414,12.418269230769232,4900.860821282739
2020-11-10 13:55:26,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,236.76470588235298,4318.181818181818,3.571428571428572,3.592592592592593,12.418269230769232,4900.712673134591
2020-11-10 13:55:27,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,236.76470588235298,4318.181818181818,3.571428571428572,3.592592592592593,12.418269230769232,4900.712673134591
2020-11-10 13:55:28,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,236.76470588235298,4318.181818181818,3.571428571428572,3.592592592592593,9.730983302411873,4898.025387206233
2020-11-10 13:55:29,272.32142857142856,5.490196078431373,24.0310650887574,20.617359413202934,3.7238095238095243,236.76470588235298,4318.181818181818,3.571428571428572,3.592592592592593,9.730983302411873,4898.025387206233
2020-11-10 13:55:30,272.32142857142856,6.81818181818182,24.0310650887574,20.617359413202934,3.7238095238095243,236.76470588235298,4318.181818181818,3.571428571428572,3.592592592592593,9.730983302411873,4899.353372945983
2020-11-10 13:55:31,272.32142857142856,6.81818181818182,24.0310650887574,20.617359413202934,3.7238095238095243,236.76470588235298,4318.181818181818,3.571428571428572,3.592592592592593,9.730983302411873,4899.353372945983
2020-11-10 13:55:32,272.32142857142856,6.81818181818182,24.0310650887574,20.617359413202934,3.3730569948186524,236.76470588235298,4318.181818181818,3.2285714285714286,3.592592592592593,9.730983302411873,4898.659763274136
2020-11-10 13:55:33,272.32142857142856,6.81818181818182,24.0310650887574,20.617359413202934,3.3730569948186524,236.76470588235298,4318.181818181818,3.2285714285714286,3.592592592592593,9.730983302411873,4898.659763274136
2020-11-10 13:55:34,272.32142857142856,6.81818181818182,24.0310650887574,20.617359413202934,3.3730569948186524,236.76470588235298,4318.181818181818,3.2285714285714286,3.592592592592593,9.730983302411873,4898.659763274136
2020-11-10 13:55:35,279.126213592233,6.81818181818182,13.710968775020016,20.617359413202934,3.3730569948186524,236.76470588235298,4318.181818181818,3.2285714285714286,3.592592592592593,9.730983302411873,4895.144451981203
2020-11-10 13:55:36,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,236.76470588235298,4318.181818181818,3.2285714285714286,3.592592592592593,9.730983302411873,4892.39746293837
2020-11-10 13:55:37,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,236.76470588235298,3120.314842578711,3.2285714285714286,3.592592592592593,9.730983302411873,3694.5304873352643
2020-11-10 13:55:38,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,236.76470588235298,3120.314842578711,3.2285714285714286,3.592592592592593,9.730983302411873,3694.5304873352643
2020-11-10 13:55:39,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,236.76470588235298,3120.314842578711,3.2285714285714286,3.592592592592593,9.730983302411873,3694.5304873352643
2020-11-10 13:55:40,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,241.17647058823533,3120.314842578711,3.2285714285714286,3.592592592592593,9.730983302411873,3698.9422520411463
2020-11-10 13:55:41,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,241.17647058823533,3120.314842578711,3.2285714285714286,3.2222222222222223,9.730983302411873,3698.571881670776
2020-11-10 13:55:42,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,241.17647058823533,3120.314842578711,3.2285714285714286,3.2222222222222223,9.730983302411873,3698.571881670776
2020-11-10 13:55:43,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,241.17647058823533,3120.314842578711,3.2285714285714286,3.2222222222222223,13.57300188797986,3702.413900256344
2020-11-10 13:55:44,279.126213592233,6.81818181818182,13.710968775020016,17.870370370370367,3.3730569948186524,241.17647058823533,3120.314842578711,3.2285714285714286,3.2222222222222223,13.57300188797986,3702.413900256344
2020-11-10 13:55:45,279.126213592233,7.04968944099379,13.710968775020016,17.870370370370367,3.3730569948186524,241.17647058823533,3120.314842578711,3.2285714285714286,3.2222222222222223,13.57300188797986,3702.6454078791553
2020-11-10 13:55:46,279.126213592233,7.04968944099379,13.710968775020016,17.870370370370367,3.3730569948186524,241.17647058823533,3120.314842578711,3.2285714285714286,3.2222222222222223,13.57300188797986,3702.6454078791553
2020-11-10 13:55:47,279.126213592233,7.04968944099379,13.710968775020016,17.870370370370367,3.2259887005649714,241.17647058823533,3120.314842578711,3.3428571428571434,3.2222222222222223,13.57300188797986,3702.612625299188
2020-11-10 13:55:48,279.126213592233,7.04968944099379,13.710968775020016,17.870370370370367,3.2259887005649714,241.17647058823533,3120.314842578711,3.3428571428571434,3.2222222222222223,13.57300188797986,3702.612625299188
2020-11-10 13:55:49,279.126213592233,7.04968944099379,13.710968775020016,17.870370370370367,3.2259887005649714,241.17647058823533,3120.314842578711,3.3428571428571434,3.2222222222222223,13.57300188797986,3702.612625299188
2020-11-10 13:55:50,460.427135678392,7.04968944099379,14.908256880733946,17.870370370370367,3.2259887005649714,241.17647058823533,3120.314842578711,3.3428571428571434,3.2222222222222223,13.57300188797986,3885.1108354910602
2020-11-10 13:55:51,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,241.17647058823533,3120.314842578711,3.3428571428571434,3.2222222222222223,13.57300188797986,3884.7644651206897
2020-11-10 13:55:52,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,241.17647058823533,2929.856115107914,3.3428571428571434,3.2222222222222223,13.57300188797986,3694.305737649893
2020-11-10 13:55:53,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,241.17647058823533,2929.856115107914,3.3428571428571434,3.2222222222222223,13.57300188797986,3694.305737649893
2020-11-10 13:55:54,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,241.17647058823533,2929.856115107914,3.3428571428571434,3.2222222222222223,13.57300188797986,3694.305737649893
2020-11-10 13:55:55,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,321.42857142857144,2929.856115107914,3.3428571428571434,3.2222222222222223,13.57300188797986,3774.5578384902287
2020-11-10 13:55:56,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,321.42857142857144,2929.856115107914,3.3428571428571434,3.08,13.57300188797986,3774.4156162680074
2020-11-10 13:55:57,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,321.42857142857144,2929.856115107914,3.3428571428571434,3.08,13.57300188797986,3774.4156162680074
2020-11-10 13:55:58,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,321.42857142857144,2929.856115107914,3.3428571428571434,3.08,11.03723404255319,3771.8798484225813
2020-11-10 13:55:59,460.427135678392,7.04968944099379,14.908256880733946,17.524,3.2259887005649714,321.42857142857144,2929.856115107914,3.3428571428571434,3.08,11.03723404255319,3771.8798484225813
2020-11-10 13:56:00,460.427135678392,4.4550128534704365,14.908256880733946,17.524,3.2259887005649714,321.42857142857144,2929.856115107914,3.3428571428571434,3.08,11.03723404255319,3769.2851718350566
2020-11-10 13:56:01,460.427135678392,4.4550128534704365,14.908256880733946,17.524,3.2259887005649714,321.42857142857144,2929.856115107914,3.3428571428571434,3.08,11.03723404255319,3769.2851718350566
2020-11-10 13:56:02,460.427135678392,4.4550128534704365,14.908256880733946,17.524,3.3225806451612905,321.42857142857144,2929.856115107914,2.6842105263157903,3.08,11.03723404255319,3768.723117163112
2020-11-10 13:56:03,460.427135678392,4.4550128534704365,14.908256880733946,17.524,3.3225806451612905,321.42857142857144,2929.856115107914,2.6842105263157903,3.08,11.03723404255319,3768.723117163112
2020-11-10 13:56:04,460.427135678392,4.4550128534704365,14.908256880733946,17.524,3.3225806451612905,321.42857142857144,2929.856115107914,2.6842105263157903,3.08,11.03723404255319,3768.723117163112
2020-11-10 13:56:05,539.7727272727273,4.4550128534704365,7.766059443911793,17.524,3.3225806451612905,321.42857142857144,2929.856115107914,2.6842105263157903,3.08,11.03723404255319,3840.926511320625
2020-11-10 13:56:06,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,321.42857142857144,2929.856115107914,2.6842105263157903,3.08,11.03723404255319,3841.0906384109257
2020-11-10 13:56:07,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,321.42857142857144,1642.8571428571433,2.6842105263157903,3.08,11.03723404255319,2554.0916661601555
2020-11-10 13:56:08,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,321.42857142857144,1642.8571428571433,2.6842105263157903,3.08,11.03723404255319,2554.0916661601555
2020-11-10 13:56:09,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,321.42857142857144,1642.8571428571433,2.6842105263157903,3.08,11.03723404255319,2554.0916661601555
2020-11-10 13:56:10,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,215.1785714285714,1642.8571428571433,2.6842105263157903,3.08,11.03723404255319,2447.8416661601555
2020-11-10 13:56:11,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,215.1785714285714,1642.8571428571433,2.6842105263157903,3.0727272727272728,11.03723404255319,2447.834393432883
2020-11-10 13:56:12,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,215.1785714285714,1642.8571428571433,2.6842105263157903,3.0727272727272728,11.03723404255319,2447.834393432883
2020-11-10 13:56:13,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,215.1785714285714,1642.8571428571433,2.6842105263157903,3.0727272727272728,6.9831730769230775,2443.7803324672527
2020-11-10 13:56:14,539.7727272727273,4.4550128534704365,7.766059443911793,17.688127090301002,3.3225806451612905,215.1785714285714,1642.8571428571433,2.6842105263157903,3.0727272727272728,6.9831730769230775,2443.7803324672527
2020-11-10 13:56:15,539.7727272727273,4.031630170316301,7.766059443911793,17.688127090301002,3.3225806451612905,215.1785714285714,1642.8571428571433,2.6842105263157903,3.0727272727272728,6.9831730769230775,2443.356949784098
2020-11-10 13:56:16,539.7727272727273,4.031630170316301,7.766059443911793,17.688127090301002,3.3225806451612905,215.1785714285714,1642.8571428571433,2.6842105263157903,3.0727272727272728,6.9831730769230775,2443.356949784098
2020-11-10 13:56:17,539.7727272727273,4.031630170316301,7.766059443911793,17.688127090301002,3.0569105691056913,215.1785714285714,1642.8571428571433,2.86046511627907,3.0727272727272728,6.9831730769230775,2443.2675342980056
2020-11-10 13:56:18,539.7727272727273,4.031630170316301,7.766059443911793,17.688127090301002,3.0569105691056913,215.1785714285714,1642.8571428571433,2.86046511627907,3.0727272727272728,6.9831730769230775,2443.2675342980056
2020-11-10 13:56:19,539.7727272727273,4.031630170316301,7.766059443911793,17.688127090301002,3.0569105691056913,215.1785714285714,1642.8571428571433,2.86046511627907,3.0727272727272728,6.9831730769230775,2443.2675342980056
2020-11-10 13:56:20,124.68354430379743,4.031630170316301,8.658133773740706,17.688127090301002,3.0569105691056913,215.1785714285714,1642.8571428571433,2.86046511627907,3.0727272727272728,6.9831730769230775,2029.0704256589047
2020-11-10 13:56:21,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,215.1785714285714,1642.8571428571433,2.86046511627907,3.0727272727272728,6.9831730769230775,2028.9053754916808
2020-11-10 13:56:22,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,215.1785714285714,1976.9108280254773,2.86046511627907,3.0727272727272728,6.9831730769230775,2362.959060660015
2020-11-10 13:56:23,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,215.1785714285714,1976.9108280254773,2.86046511627907,3.0727272727272728,5.1863641358657135,2361.162251718958
2020-11-10 13:56:24,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,215.1785714285714,1976.9108280254773,2.86046511627907,3.0727272727272728,5.1863641358657135,2361.162251718958
2020-11-10 13:56:25,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,210.7142857142857,1969.7457006050975,2.86046511627907,3.0727272727272728,5.1863641358657135,2349.532838584293
2020-11-10 13:56:26,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,210.7142857142857,1969.7457006050975,2.86046511627907,3.1538461538461537,5.1863641358657135,2349.613957465412
2020-11-10 13:56:27,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,210.7142857142857,1969.7457006050975,2.86046511627907,3.1538461538461537,5.1863641358657135,2349.613957465412
2020-11-10 13:56:28,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,210.7142857142857,1969.7457006050975,2.86046511627907,3.1538461538461537,4.448937731121439,2348.8765310606673
2020-11-10 13:56:29,124.68354430379743,4.031630170316301,8.658133773740706,17.52307692307692,3.0569105691056913,210.7142857142857,1969.7457006050975,2.86046511627907,3.1538461538461537,4.448937731121439,2348.8765310606673
2020-11-10 13:56:30,124.68354430379743,4.087533156498673,8.658133773740706,17.52307692307692,3.0569105691056913,210.7142857142857,1969.7457006050975,2.86046511627907,3.1538461538461537,4.448937731121439,2348.9324340468493
2020-11-10 13:56:31,124.68354430379743,4.087533156498673,8.658133773740706,17.52307692307692,3.0569105691056913,210.7142857142857,1969.7457006050975,2.86046511627907,3.1538461538461537,4.448937731121439,2348.9324340468493
2020-11-10 13:56:32,124.68354430379743,4.087533156498673,8.658133773740706,17.52307692307692,2.6153846153846154,210.7142857142857,1969.7457006050975,3.1500000000000004,3.1538461538461537,4.448937731121439,2348.78044297685
2020-11-10 13:56:33,124.68354430379743,4.087533156498673,8.658133773740706,17.52307692307692,2.6153846153846154,210.7142857142857,1969.7457006050975,3.1500000000000004,3.1538461538461537,4.448937731121439,2348.78044297685
2020-11-10 13:56:34,124.68354430379743,4.087533156498673,8.658133773740706,17.52307692307692,2.6153846153846154,210.7142857142857,1969.7457006050975,3.1500000000000004,3.1538461538461537,4.448937731121439,2348.78044297685
2020-11-10 13:56:35,81.49350649350649,4.087533156498673,6.582313681868743,17.52307692307692,2.6153846153846154,210.7142857142857,1969.7457006050975,3.1500000000000004,3.1538461538461537,4.448937731121439,2303.5145850746867
2020-11-10 13:56:36,81.49350649350649,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,210.7142857142857,1969.7457006050975,3.1500000000000004,3.1538461538461537,4.448937731121439,2308.180722045577
2020-11-10 13:56:37,81.49350649350649,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,210.7142857142857,1235.923495067966,3.1500000000000004,3.1538461538461537,4.448937731121439,1574.358516508445
2020-11-10 13:56:38,81.49350649350649,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,210.7142857142857,1235.923495067966,3.1500000000000004,3.1538461538461537,4.505355404089581,1574.4149341814136
2020-11-10 13:56:39,81.49350649350649,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,210.7142857142857,1235.923495067966,3.1500000000000004,3.1538461538461537,4.505355404089581,1574.4149341814136
2020-11-10 13:56:40,81.49350649350649,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,195.83333333333337,1235.9223300970873,3.1500000000000004,3.1538461538461537,4.505355404089581,1559.5328168295825
2020-11-10 13:56:41,32.36754966887416,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,195.83333333333337,1235.9223300970873,3.1500000000000004,3.3428571428571425,4.505355404089581,1510.595870993961
2020-11-10 13:56:42,32.36754966887416,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,195.83333333333337,1235.9223300970873,3.1500000000000004,3.3428571428571425,4.505355404089581,1510.595870993961
2020-11-10 13:56:43,32.36754966887416,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,195.83333333333337,1235.9223300970873,3.1500000000000004,3.3428571428571425,4.040025823111684,1510.1305414129831
2020-11-10 13:56:44,32.36754966887416,4.087533156498673,6.582313681868743,22.189213893967093,2.6153846153846154,195.83333333333337,1235.9223300970873,3.1500000000000004,3.3428571428571425,4.040025823111684,1510.1305414129831
2020-11-10 13:56:45,32.36754966887416,6.075,6.582313681868743,22.189213893967093,2.6153846153846154,195.83333333333337,1235.9223300970873,3.1500000000000004,3.3428571428571425,4.040025823111684,1512.1180082564845
2020-11-10 13:56:46,32.36754966887416,6.075,6.582313681868743,22.189213893967093,2.6153846153846154,195.83333333333337,1235.9223300970873,3.1500000000000004,3.3428571428571425,4.040025823111684,1512.1180082564845
2020-11-10 13:56:47,32.36754966887416,6.075,6.582313681868743,22.189213893967093,2.8977272727272725,195.83333333333337,1235.9223300970873,3.666666666666666,3.3428571428571425,4.040025823111684,1512.9170175804934
2020-11-10 13:56:48,32.36754966887416,6.075,6.582313681868743,22.189213893967093,2.8977272727272725,195.83333333333337,1235.9223300970873,3.666666666666666,3.3428571428571425,4.040025823111684,1512.9170175804934
2020-11-10 13:56:49,32.36754966887416,6.075,6.582313681868743,22.189213893967093,2.8977272727272725,195.83333333333337,1235.9223300970873,3.666666666666666,3.3428571428571425,4.040025823111684,1512.9170175804934
2020-11-10 13:56:50,21.498058165337554,6.075,11.828987730061348,22.189213893967093,2.8977272727272725,195.83333333333337,1235.9223300970873,3.666666666666666,3.3428571428571425,4.040025823111684,1507.2942001251495
2020-11-10 13:56:51,21.498058165337554,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,195.83333333333337,1235.9223300970873,3.666666666666666,3.3428571428571425,4.040025823111684,1508.9207757048666
2020-11-10 13:56:52,21.498058165337554,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,195.83333333333337,3213.2010621648933,3.666666666666666,3.3428571428571425,4.040025823111684,3486.199507772673
2020-11-10 13:56:53,21.498058165337554,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,195.83333333333337,3213.2010621648933,3.666666666666666,3.3428571428571425,4.150612959719789,3486.3100949092805
2020-11-10 13:56:54,21.498058165337554,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,195.83333333333337,3213.2010621648933,3.666666666666666,3.3428571428571425,4.150612959719789,3486.3100949092805
2020-11-10 13:56:55,21.498058165337554,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,642.8571428571429,3216.9969647952053,3.666666666666666,3.3428571428571425,4.150612959719789,3937.1298070634016
2020-11-10 13:56:56,22.962461593799173,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,642.8571428571429,3216.9969647952053,3.666666666666666,3.5625,4.150612959719789,3938.8138533490055
2020-11-10 13:56:57,22.962461593799173,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,642.8571428571429,3216.9969647952053,3.666666666666666,3.5625,4.150612959719789,3938.8138533490055
2020-11-10 13:56:58,22.962461593799173,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,642.8571428571429,3216.9969647952053,3.666666666666666,3.5625,4.504181304396113,3939.167421693682
2020-11-10 13:56:59,22.962461593799173,6.075,11.828987730061348,23.815789473684216,2.8977272727272725,642.8571428571429,3216.9969647952053,3.666666666666666,3.5625,4.504181304396113,3939.167421693682
2020-11-10 13:57:00,22.962461593799173,5.290697674418603,11.828987730061348,23.815789473684216,2.8977272727272725,642.8571428571429,3216.9969647952053,3.666666666666666,3.5625,4.504181304396113,3938.3831193681012
2020-11-10 13:57:01,22.962461593799173,5.290697674418603,11.828987730061348,23.815789473684216,2.8977272727272725,642.8571428571429,3216.9969647952053,3.666666666666666,3.5625,4.504181304396113,3938.3831193681012
2020-11-10 13:57:02,22.962461593799173,5.290697674418603,11.828987730061348,23.815789473684216,3.8988764044943824,642.8571428571429,3216.9969647952053,3.5333333333333337,3.5625,4.504181304396113,3939.250935166535
2020-11-10 13:57:03,22.962461593799173,5.290697674418603,11.828987730061348,23.815789473684216,3.8988764044943824,642.8571428571429,3216.9969647952053,3.5333333333333337,3.5625,4.504181304396113,3939.250935166535
2020-11-10 13:57:04,22.962461593799173,5.290697674418603,11.828987730061348,23.815789473684216,3.8988764044943824,642.8571428571429,3216.9969647952053,3.5333333333333337,3.5625,4.504181304396113,3939.250935166535
2020-11-10 13:57:05,23.53632209355659,5.290697674418603,8.235150925024342,23.815789473684216,3.8988764044943824,642.8571428571429,3216.9969647952053,3.5333333333333337,3.5625,4.504181304396113,3936.2309588612547
2020-11-10 13:57:06,23.53632209355659,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,642.8571428571429,3216.9969647952053,3.5333333333333337,3.5625,4.504181304396113,3935.0257888565975
2020-11-10 13:57:07,23.53632209355659,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,642.8571428571429,2106.0322954864278,3.5333333333333337,3.5625,4.504181304396113,2824.0611195478205
2020-11-10 13:57:08,23.53632209355659,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,642.8571428571429,2106.0322954864278,3.5333333333333337,3.5625,4.339711651954496,2823.896649895379
2020-11-10 13:57:09,23.53632209355659,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,642.8571428571429,2106.0322954864278,3.5333333333333337,3.5625,4.339711651954496,2823.896649895379
2020-11-10 13:57:10,23.53632209355659,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,250.0,2094.356809260696,3.5333333333333337,3.5625,4.339711651954496,2419.364020812504
2020-11-10 13:57:11,24.71450905331441,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,250.0,2094.356809260696,3.5333333333333337,3.5000000000000004,4.339711651954496,2420.479707772262
2020-11-10 13:57:12,24.71450905331441,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,250.0,2094.356809260696,3.5333333333333337,3.5000000000000004,4.339711651954496,2420.479707772262
2020-11-10 13:57:13,24.71450905331441,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,250.0,2094.356809260696,3.5333333333333337,3.5000000000000004,4.310465626210542,2420.4504617465177
2020-11-10 13:57:14,24.248526626432024,5.290697674418603,8.235150925024342,22.610619469026556,3.8988764044943824,250.0,2094.356809260696,3.5333333333333337,3.5000000000000004,4.310465626210542,2419.9844793196357
2020-11-10 13:57:15,24.248526626432024,4.97159090909091,8.235150925024342,22.610619469026556,3.8988764044943824,250.0,2094.356809260696,3.5333333333333337,3.5000000000000004,4.310465626210542,2419.6653725543074
2020-11-10 13:57:16,24.248526626432024,4.97159090909091,8.235150925024342,22.610619469026556,3.8988764044943824,250.0,2094.356809260696,3.5333333333333337,3.5000000000000004,4.310465626210542,2419.6653725543074
2020-11-10 13:57:17,24.248526626432024,4.97159090909091,8.235150925024342,22.610619469026556,3.66321243523316,250.0,2094.356809260696,3.095238095238096,3.5000000000000004,4.310465626210542,2418.991613346951
2020-11-10 13:57:18,24.248526626432024,4.97159090909091,8.235150925024342,22.610619469026556,3.66321243523316,250.0,2094.356809260696,3.095238095238096,3.5000000000000004,4.310465626210542,2418.991613346951
2020-11-10 13:57:19,24.248526626432024,4.97159090909091,8.235150925024342,22.610619469026556,3.66321243523316,250.0,2054.959922101162,3.095238095238096,3.5000000000000004,4.328705801818623,2379.6129663630263
2020-11-10 13:57:20,22.857433417416214,4.97159090909091,10.130287009063442,22.610619469026556,3.66321243523316,250.0,2054.959922101162,3.095238095238096,3.5000000000000004,4.328705801818623,2380.117009238049
2020-11-10 13:57:21,22.857433417416214,4.97159090909091,10.130287009063442,21.700000000000006,3.66321243523316,250.0,2054.959922101162,3.095238095238096,3.5000000000000004,4.328705801818623,2379.206389769023
2020-11-10 13:57:22,22.857433417416214,4.97159090909091,10.130287009063442,21.700000000000006,3.66321243523316,250.0,2188.736335384572,3.095238095238096,3.5000000000000004,4.328705801818623,2512.9828030524327
2020-11-10 13:57:23,22.857433417416214,4.97159090909091,10.130287009063442,21.700000000000006,3.66321243523316,250.0,2188.736335384572,3.095238095238096,3.5000000000000004,4.1819602929374255,2512.8360575435518
2020-11-10 13:57:24,22.857433417416214,4.97159090909091,10.130287009063442,21.700000000000006,3.66321243523316,250.0,2188.736335384572,3.095238095238096,3.5000000000000004,4.1819602929374255,2512.8360575435518
2020-11-10 13:57:25,22.857433417416214,4.97159090909091,10.130287009063442,21.700000000000006,3.66321243523316,244.23076923076923,2194.8116387043233,3.095238095238096,3.5000000000000004,4.1819602929374255,2513.1421300940715
2020-11-10 13:57:26,22.932855244341503,4.97159090909091,10.130287009063442,21.700000000000006,3.66321243523316,244.23076923076923,2176.5857282589473,3.095238095238096,3.4285714285714284,4.1819602929374255,2494.920212904192
