Time,paymentservice,cartservice,recommendationservice,shippingservice,adservice,productcatalogservice,checkoutservice,currencyservice,frontend,emailservice,Total
2020-11-22 22:21:04,3.129032258064516,10.229166666666664,13.778935603907179,1.6794871794871795,3.4131736526946117,2.5163906705167483,139.4736842105263,3.343680709534368,326.78305669222254,3.263157894736842,507.60976553835684
2020-11-22 22:21:05,3.129032258064516,10.229166666666664,13.778935603907179,1.6794871794871795,3.4131736526946117,2.5076452230891153,139.4736842105263,3.343680709534368,326.78305669222254,3.263157894736842,507.60102009092924
2020-11-22 22:21:06,3.129032258064516,10.229166666666664,13.778935603907179,1.6794871794871795,3.4131736526946117,2.472951195648564,139.4736842105263,3.343680709534368,326.78305669222254,3.263157894736842,507.5663260634887
2020-11-22 22:21:07,3.129032258064516,10.229166666666664,10.681929593096918,1.6794871794871795,3.4131736526946117,2.472951195648564,139.4736842105263,3.343680709534368,326.78305669222254,3.263157894736842,504.46932005267837
2020-11-22 22:21:08,3.129032258064516,10.229166666666664,10.681929593096918,1.6794871794871795,3.4131736526946117,2.472951195648564,139.4736842105263,3.343680709534368,325.41797608829415,3.263157894736842,503.1042394487501
2020-11-22 22:21:09,3.129032258064516,10.229166666666664,10.681929593096918,1.6794871794871795,3.4131736526946117,2.472951195648564,139.4736842105263,3.343680709534368,319.6337294623649,3.263157894736842,497.3199928228209
2020-11-22 22:21:10,3.129032258064516,10.229166666666664,10.681929593096918,1.6794871794871795,3.4131736526946117,2.472951195648564,139.4736842105263,3.3859832635983262,319.6337294623649,3.263157894736842,497.36229537688484
2020-11-22 22:21:11,3.129032258064516,9.784122562674096,10.681929593096918,2.1359223300970878,3.4131736526946117,2.472951195648564,139.4736842105263,3.437851662404092,322.71175642158505,3.263157894736842,500.5035817815281
2020-11-22 22:21:12,3.129032258064516,9.784122562674096,10.681929593096918,2.1359223300970878,3.4131736526946117,2.472951195648564,152.17391304347828,3.3860640301318266,317.45603827200006,3.263157894736842,507.89630483262283
2020-11-22 22:21:13,3.0571428571428574,9.784122562674096,10.681929593096918,2.1359223300970878,3.4131736526946117,2.472951195648564,152.17391304347828,3.3860640301318266,317.45603827200006,3.263157894736842,507.82441543170114
2020-11-22 22:21:14,3.0571428571428574,9.784122562674096,9.831460674157302,2.1359223300970878,3.4131736526946117,2.436617386246533,152.17391304347828,3.3860640301318266,310.3016530060598,3.263157894736842,499.7832274374192
2020-11-22 22:21:15,3.0571428571428574,9.784122562674096,9.831460674157302,2.1359223300970878,3.4131736526946117,2.436617386246533,152.17391304347828,3.3860640301318266,310.3016530060598,3.263157894736842,499.7832274374192
2020-11-22 22:21:16,3.0571428571428574,9.784122562674096,9.831460674157302,2.1359223300970878,3.4131736526946117,2.436617386246533,152.17391304347828,3.3860640301318266,307.5821556327993,3.388888888888889,497.18946105831077
2020-11-22 22:21:17,3.0571428571428574,9.784122562674096,9.831460674157302,2.1359223300970878,3.4131736526946117,2.436617386246533,152.17391304347828,3.3860640301318266,307.5821556327993,3.388888888888889,497.18946105831077
